Shelter,Animal ID#,Intake Date,Intake Type,Intake Condition,Animal Type,Group,Breed 1,Breed 2
E VALLEY,A1187770,2/8/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1220926,6/9/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1220951,6/15/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,SIAMESE,MIX
E VALLEY,A1220951,6/9/11,EVIDENCE,ALIVE,CAT,SHORTHAIR,SIAMESE,MIX
E VALLEY,A1221035,6/9/11,STRAY,LITTER,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1221055,6/9/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221068,6/9/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221103,6/9/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221290,6/10/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221299,6/10/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221306,6/10/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221308,6/10/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221309,6/10/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221323,6/10/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221353,6/10/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221355,6/10/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1186969,2/4/11,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1186970,2/4/11,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1186970,2/16/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1187043,2/5/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1187225,2/6/11,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1187226,2/6/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1187230,2/6/11,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1187484,2/7/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1187698,2/8/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1187750,2/8/11,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1187896,2/9/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188058,2/9/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221356,6/10/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221457,6/11/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221460,6/11/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221557,6/11/11,STRAY,ALIVE,CAT,LONGHAIR,PERSIAN,
E VALLEY,A1221585,6/11/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221600,6/11/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221609,6/11/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221610,6/11/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221667,6/12/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221674,6/12/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221691,6/12/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221706,6/12/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221708,6/12/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188074,2/9/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188472,2/10/11,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1188703,2/11/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223297,6/18/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188361,2/10/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188457,2/10/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188534,2/11/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188536,2/11/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188537,5/6/13,POS OWNER,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1188537,2/11/11,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1188545,2/11/11,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188546,2/11/11,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188617,2/11/11,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1223364,6/18/11,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1223380,6/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223452,6/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223571,6/19/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223573,6/19/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223583,6/19/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223620,6/19/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223651,6/19/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188918,2/13/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188919,2/13/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188941,2/13/11,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1223369,6/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223437,6/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223457,6/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223541,6/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223586,6/19/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223587,6/19/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223676,6/19/11,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1223686,6/19/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223748,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223749,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223759,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223768,6/20/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223773,6/20/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1187583,2/8/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1187585,2/8/11,STRAY,ALIVE,CAT,LONGHAIR,MAINE COON,
E VALLEY,A1187805,2/8/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1187851,2/9/11,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1188057,2/9/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221792,6/12/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1186392,2/2/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,DOMESTIC SH
E VALLEY,A1186430,2/2/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223784,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223785,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223793,9/19/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223793,6/20/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223810,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223811,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223881,6/20/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223884,6/20/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223885,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188989,2/13/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1189291,2/14/11,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1223674,6/19/11,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1223703,6/19/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223760,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223798,6/20/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223803,6/24/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223803,6/20/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223804,6/20/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223812,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223819,6/20/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223820,6/20/11,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223821,6/20/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223822,6/20/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223823,6/20/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223824,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223838,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223841,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223844,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1189709,2/15/11,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1190029,2/16/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190171,2/17/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190251,2/17/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190293,2/17/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190294,2/17/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188921,2/13/11,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1189121,2/14/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1189142,2/14/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1189195,2/14/11,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1189289,2/14/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1189439,2/15/11,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1186596,2/3/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1186757,2/3/11,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1186784,2/3/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1186963,2/4/11,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1186965,2/4/11,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1187040,2/5/11,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1187212,2/5/11,STRAY,DEAD,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1221938,6/13/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221963,6/13/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221989,2/9/12,PERS PROP,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1221989,6/13/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1222012,6/14/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1222026,6/14/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1222110,6/14/11,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1222117,6/14/11,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1222119,6/14/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1222120,6/14/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1222223,6/14/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1222369,6/14/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1222370,6/14/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1222491,6/15/11,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1222530,6/15/11,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1222590,6/15/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1222649,6/15/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1222650,6/15/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1222679,6/15/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1060882,8/22/12,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1069700,12/21/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1079063,11/6/11,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1082769,9/11/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1083831,3/13/11,OWNER SUR,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1222732,6/16/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1222738,6/16/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,SNOWSHOE,
E VALLEY,A1222815,6/16/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1222817,6/16/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224007,6/21/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224011,6/21/11,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1224013,6/21/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224074,6/21/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224128,6/21/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224136,6/21/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1189663,2/15/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1189663,2/23/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1189664,2/15/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1189664,7/3/11,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1189666,2/15/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1189798,7/16/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1189798,2/16/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190027,2/16/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190258,2/17/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190296,2/17/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224363,6/22/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224364,6/22/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224367,6/22/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224479,6/22/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224523,6/22/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224599,6/23/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224600,6/23/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224602,6/23/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224603,6/23/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188215,2/10/11,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188540,2/11/11,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188542,2/11/11,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190408,2/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190424,2/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190449,2/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190584,2/18/11,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224649,6/23/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190617,2/19/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190621,2/19/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190676,4/5/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190788,2/20/11,OWNER SUR,ALIVE,CAT,LONGHAIR,HIMALAYAN,
E VALLEY,A1188909,2/13/11,STRAY,ALIVE,CAT,SHORTHAIR,ABYSSINIAN,
E VALLEY,A1188915,2/13/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188968,2/13/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1188982,2/13/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223203,6/17/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190690,2/19/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1190797,2/20/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,DOMESTIC MH
E VALLEY,A1190799,2/20/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,DOMESTIC SH
E VALLEY,A1223943,6/20/11,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1223944,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223997,6/21/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224041,6/21/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224042,6/21/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224043,6/21/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224044,6/21/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224057,6/21/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,DOMESTIC SH
E VALLEY,A1191214,2/22/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1191216,2/22/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A0993185,12/20/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223293,6/17/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223345,6/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223374,6/18/11,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1223394,6/18/11,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1223438,6/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223445,6/18/11,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223445,6/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223454,6/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223456,6/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223471,6/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223471,6/20/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223481,6/18/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223514,6/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223521,6/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223522,6/18/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223559,6/18/11,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223585,6/19/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223670,6/19/11,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1223672,6/19/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224072,6/21/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224219,6/21/11,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1224220,6/21/11,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1224221,6/21/11,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1224332,7/6/11,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH,DOMESTIC MH
E VALLEY,A1224332,6/22/11,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,DOMESTIC MH
E VALLEY,A1224369,6/22/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223687,6/19/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223699,6/19/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223700,6/19/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223756,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223758,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223788,6/20/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223801,6/20/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223808,6/20/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223814,6/20/11,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1223826,6/20/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1189208,2/14/11,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224529,6/22/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1224530,6/22/11,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
